Sale ID,Date,Customer ID,Employee ID,VIN #,Sold Price
785,2026-02-22,87,81,MI9USRRZ5K29YWS6X,7351.74
786,2025-02-06,1228,13,WBA5A5C51FD890123,39719.15
787,2025-05-20,774,89,RHCG71UD6A4SZIUZ8,7066.93
788,2025-07-19,1483,133,EC9VQSIX9RVD59Z3H,5843.9
789,2025-07-27,1154,32,I5F9KJZP3FW272LYM,24373.77
790,2026-02-27,552,131,IGYR40VPNUE4SMUNY,21080.32
791,2025-02-09,750,80,ALGUHJ5M32N9Y1J85,21124.49
792,2025-07-26,1495,11,3ZFSJLOZ6GGCGMYRO,11825.88
793,2025-09-12,109,105,VK6UW6VUZDCZNHPJA,31494.71
794,2025-11-19,1754,158,DC5OVL6BRZ4283I5T,12099.49
795,2025-07-15,1611,5,K3CZAXI5NGMA5T78Q,21186.58
796,2025-12-06,1952,135,H9JSPM4FHGYZEWTJA,17728.77
797,2025-02-15,549,13,YQAV72PZ35RCSS5QA,14388.82
798,2026-03-18,1083,32,DBJHWM1R3IOT3BGUB,6186.55
799,2026-01-28,11,67,JSKHP6HBB218VNLF5,24903.77
800,2026-03-29,1319,46,2M6853FQK9HGNH7D9,16684.31
801,2026-04-10,1907,64,3YKOAUD1YNRA6K321,7767.15
802,2026-01-17,1565,49,JB3CGO0VGNCUA7ENU,18559.33
803,2025-05-19,318,173,7L5G7KCQQ92N1F3ZN,24942.09
804,2025-08-07,1268,174,DT2SMPPNG7ACQA9V6,7801.82
805,2025-11-03,1322,172,MUILTV0BHT5LJPRWX,17579.99
806,2025-06-16,325,6,GXBYP8KN5QMTWMZRA,17719.64
807,2025-03-22,755,185,7GYK6VEIR72EIEA59,7289.69
808,2025-08-23,439,27,OCYHQQ1L3XW4SOQ4K,7806.79
809,2025-02-26,947,11,ZQ5WXLF6QDVL47TM8,9251.96
810,2025-12-04,799,41,F1P0VN3LJC0SE8ASP,20269.2
811,2025-07-25,1552,75,FQ9BLC1IVKYFYL335,10516.57
812,2025-05-12,1477,173,36I5Q4KSACCSWSCJC,17109.67
813,2025-12-30,383,76,B404P1CD2RBN61DPS,16854.94
814,2026-01-23,48,172,601RIBMHSUDB66UWL,12394.27
815,2026-02-24,574,75,BFLJ5GCE2N1X1C4Q7,16296.12
816,2026-03-08,1087,130,JR8DBBA5PHQE7R8WN,12334.95
817,2026-02-14,463,188,UEAZQMR1LN5KYRCIW,23567.98
818,2026-01-07,1026,133,PUHS9JZH5CDAI0DP3,8230.26
819,2025-06-05,680,186,43WDM3E8F2HFTR2EG,32552.05
820,2025-11-23,1704,179,DQ3UDH4WEHWX05OXJ,26351.52
821,2025-07-08,77,75,O8EWRTWXTPKLAARAQ,10647.15
822,2026-03-27,597,62,D4TN4XW2JDXZ84N1S,20382.6
823,2026-03-12,728,50,9JX2VJQSO4VA01AGT,14620.36
824,2025-11-11,646,182,Z8TEASWLC6IG77NN7,8997.38
825,2025-03-28,1651,27,8RRLUV1EB5O7QI0LS,7507.05
826,2025-11-18,932,135,Z63DOZZNIJZKXBZMP,9653.54
827,2025-03-19,1115,13,SU1HQLEGOA1I4DLAS,14059.21
828,2025-11-14,188,162,1HZOLOQ3WORL23X6U,28264.13
829,2025-03-24,830,165,BRWQG3RJEZMNKA4NY,25166.11
830,2026-03-28,72,186,HZPGLSTFFZ9VMF9E7,19319.06
831,2026-02-03,1254,195,NN6CXZYLXJDM4U6DV,6853.4
832,2025-07-01,798,25,5N6TKGKW5TSGB02RT,16029.02
833,2026-03-30,834,200,UPVUANA5QWQKP7CC4,19230.82
834,2025-01-19,22,48,RSBCWWEVVH3XWV50T,18468.04
835,2026-03-06,61,151,GN1M36HMV7NNBTCCR,15189.3
836,2025-03-21,1716,153,F48X9Y9W0VJJT5QX0,15136.16
837,2025-09-26,541,187,TKF7SMQ8TPDC1OALE,36665.87
838,2025-11-16,246,186,MP68M8MBSSB9NOOV1,11640.47
839,2025-01-16,1807,159,MEVOKKC5FIO1D0ZRC,15508.67
840,2025-07-22,1249,89,56O7581NR954ZSEQ3,36084.65
841,2025-02-23,638,155,EMULWH7TC5FXNK9X4,23838.08
842,2026-04-05,1078,164,M4BBT9GQX0509KPLA,23008.5
843,2025-03-11,1105,75,KXT06NMYO6RWBQ85P,7021.9
844,2025-09-16,703,7,7V2X0GJ60PBP3SS7M,7122.8
845,2026-03-08,1481,41,NJILQQ32HLXKJ9RMW,35800.18
846,2025-11-19,1036,38,TTXRPVGI4J8Z5MFWW,14340.88
847,2025-07-05,692,108,Y3S07BXVEXM6K0BCK,16007.42
848,2025-02-02,1425,191,C0X3A7VLB5FHBC8S0,19569.88
849,2025-03-22,1065,138,2VXPRWZMEMJ4KYLHW,8006.99
850,2026-03-15,752,162,65SPE4YOFXKVGUBP9,43368.01
851,2025-07-06,487,127,GHLFQEPKMJDH6CV0T,14074.39
852,2025-08-25,1979,191,SS06JWNTFA8WV124B,14630.51
853,2025-03-05,239,192,YISE7GU81HCQQUJOM,9347.5
854,2025-02-05,1934,50,3JMKTD4V4P3GLINDC,11299.67
855,2025-04-29,740,100,EDKWJGUYTRNV53C58,9820.17
856,2025-03-01,1676,196,K9H0O1N5PONE55642,10934.7
857,2025-09-05,149,83,KLQBVNUP5V1YOSR9R,8666.57
858,2025-03-07,1952,45,MGT3TQDKJSWO0H4NA,9447.44
859,2025-07-08,729,14,M9JZ8TA9I6IRYZK15,10771.2
860,2025-04-18,894,147,QAZBR1IBXFB86DYHO,8151.5
861,2025-09-20,870,196,9ZB2DY6K0ZIH3N3YY,34918.43
862,2025-03-29,1273,54,WT49T7N02VKJCCDCI,5704.04
863,2026-02-02,1973,11,HIAM279YNXDFESRTK,5884.5
864,2025-10-25,11,136,QKM94I9JY52TTCE4A,25283.23
865,2025-07-09,612,61,CUBCX2KVR3MPPIAKT,13858.05
866,2025-10-23,1509,136,PWWGY8S0OK13BFO0T,7644.09
867,2025-05-03,479,166,9TO7CYO0TWFJTEAZV,6408
868,2025-03-19,110,27,C0TSN9KXL5ITE1PND,24129.08
869,2025-01-24,1241,13,P3TMX0UTKR0YQ84TN,29270.87
870,2025-10-31,1190,182,EYM5ORDKC0J4QLQ5C,10347.73
871,2025-11-04,373,5,G2NB1BFGAL1TK50B8,14363.25
872,2025-05-25,1194,43,SVX06O72MPQ1S6TG2,39863.97
873,2026-01-11,1174,160,MQPR67JU0N08MHAH1,6956.1
874,2026-02-11,1279,147,XR8PI5X1ND9VXQ9OV,20322.82
875,2026-02-18,1346,76,06E4RZFGL06CD7XJZ,9709.61
876,2025-11-18,1528,187,N8SWP0PJD3FKVALW9,25842.89
877,2026-03-28,935,23,O1O2N1QYNEMUZRG2U,27578.12
878,2026-02-20,750,149,5USBM4MPKWB4SK10H,11926.84
879,2025-05-22,301,85,54JL0DW6JUJ37WETI,27154.16
880,2026-02-14,1025,80,XMBF70B8XJ8T2RHZE,12692.76
881,2026-03-29,399,45,MNGFHPGG68V4WGTOT,17715.96
882,2026-02-18,1653,58,247PL4ZQWSWAKJVMT,13960.23
883,2026-02-16,1985,111,QMNN2H6MYNLTHT00I,14712.13
884,2025-02-12,836,160,ZAJVVEPC2BSBQ6302,12744.88
885,2025-10-27,969,40,EKH08H3Z8ZAU23QJN,24894.6
886,2025-08-16,1992,8,YSJGEBI7GWAZT8CDZ,10167.12
887,2025-05-05,634,144,M0WG0CI7FEYKLHBDG,14407.67
888,2025-05-11,1065,156,Z9VF3S4JQ37NUPYNU,8181.96
889,2025-12-20,1234,93,4H7IK5RTUSELTSC77,20770.51
890,2025-10-08,284,169,E343D5ZOI3YJHGF6E,12239.01
891,2025-01-23,1713,73,RI36PTYHALT5B3W79,17593.03
892,2025-12-20,242,37,QHJD32RBIHJDIG75X,21017.87
893,2025-11-23,890,88,CKKWO6ODL13JE6U06,7548.27
894,2026-03-25,1606,38,YIPL28DTVKA2ELH3N,30576.09
895,2025-07-17,1116,174,Z0DTH6EKXLGFM8UE3,24789.71
896,2025-05-31,192,141,NCG8KQTLW46RC5BAX,10246.76
897,2025-07-10,834,162,JYUY8Z4M1FMDVDB21,7660.9
898,2025-10-29,987,110,9CH71G6CB7JZ4OHC1,24784.27
899,2026-01-01,1807,38,M2NZV3YCELV5ZUYUG,21011.09
900,2025-10-12,643,147,6QMQ8LAM7SQ3ZNX7J,8248.16
901,2026-02-03,247,65,GG25TY1YS51SUACJ7,8930.43
902,2025-10-19,306,62,LZHCH413R8NAVRNHS,10952.8
903,2026-03-26,1043,70,CXV4YF4IM5GJEEX9H,5755.24
904,2025-01-30,1706,43,U38BYC9TU3LB9TNMN,18987.48
905,2025-08-25,1230,101,Z3AEYOVSUY1BCY3IX,25829.69
906,2025-02-12,240,196,A9YOL7PIH03JB99QP,9093.28
907,2025-02-22,167,172,PO2YHX4ANFTCWCXMW,11464.88
908,2025-07-05,1687,7,Y4T816WLB3O6QBM0G,5621.24
909,2025-07-26,1081,15,5VBSYJXXS01YZBI54,17677.04
910,2025-02-25,601,162,T2AOWDWWFK4PYLPIQ,19378.61
911,2025-09-04,836,199,QB0K495DI51UE38PN,13852.27
912,2026-04-06,1193,114,ICER29U5P7NI8RT75,14150.99
913,2025-05-07,1306,72,GO65GOTME6ANNDJ8V,24203.55
914,2025-09-25,903,114,260WJD7K4RBOXNJRF,14091.09
915,2025-02-13,1463,115,S3TFWCP0MO5WD6O9H,14396.96
916,2026-02-09,1768,106,DM95X7WSVITEGDX95,9019.72
917,2025-03-26,706,5,H0LC2C8NJ1I1S90W6,14551.47
918,2025-12-01,1692,122,3N67L4N8AAE734BVH,5361.55
919,2025-04-07,1158,180,SJXXDV8HZD25NADQ1,14162.01
920,2026-02-12,1593,68,P34CO44VY1EHGBPZN,20108.08
921,2025-10-15,539,18,RXAXI0GE2RRTKTE0Y,26553.7
922,2025-09-04,476,23,PAIK2FTJXNBUU5JH4,10952.56
923,2025-07-17,1465,44,L0ZPGMYWHJNXS5HVJ,14798.83
924,2025-09-11,1116,21,ICQJUX816UAFWDQGE,24263.14
925,2026-03-25,1842,43,BLET611DMTGM09L82,22462.36
926,2025-11-19,335,1,JEG87CYC1EWTEJYV6,12757.92
927,2025-12-23,651,34,5VXGSDW7UO5LQ6PKY,18403.17
928,2025-07-10,771,32,X0SUBE4VA07YU19W2,30373.96
929,2025-10-21,608,79,67IFU0E5FBD2QTTTJ,11708.78
930,2025-04-11,1771,149,OMQ7KDF41VEPD5J8J,13908.23
931,2025-08-05,603,131,7H3OUAYF5UMRRTFIF,20051.65
932,2025-03-04,884,71,IPIWGLEVLKDVINUSS,6116.26
933,2025-05-16,926,53,7L44E0TIMUMUVMF14,7208.78
934,2025-08-06,964,137,FD256XFU2TF02MG3C,21403.33
935,2026-01-29,1620,128,XBORL4GJY1V8UZFF5,12155.39
936,2025-01-22,1708,42,306WPUF8TQN8CHTBP,14126.78
937,2026-03-11,1207,138,CZDOREEZNX5YCOS98,9890.36
938,2025-12-02,397,67,Q5T474KJ0BU82XSV7,18008.82
939,2025-08-17,352,147,5AY6C6W2CD1LMWVZM,25713.28
940,2026-02-20,1498,176,EYO5086ELDZ73OEYP,13866.74
941,2025-08-21,1775,60,UX8M1WI6X1P8PXZ6J,18062.56
942,2026-04-08,236,132,ESUY9UG13WEYPQDXD,21123.92
943,2025-08-12,60,87,MDUD7BYB60N63MSF3,5722.1
944,2025-09-02,1966,190,HUC7JHZMMVFFJTMEA,14200.18
945,2025-10-20,1473,163,6VF91BJ2GHMYL59JI,29976.22
946,2025-03-16,929,123,DSQ6AGGBGVCFZWAZ2,20130.26
947,2025-09-26,484,104,6UTO7QOM99O1Q1B8A,17973.47
948,2025-03-31,1762,4,XQOI3UNNNCY8EWYKU,22598.33
949,2025-07-26,1108,37,VN9O9GZKR3DAGDC9Y,6116.32
950,2025-04-12,370,58,AZSJ3FE6H0YO2AWJR,16441.69
951,2025-12-26,327,23,SO0BJB5OQ6E6OLZKJ,8303.39
952,2025-07-05,1105,115,6NCDDJG03TMFA1UN1,16562.66
953,2025-04-01,1501,19,M2B0PXCU0A6N7V5LF,25263.45
954,2025-04-14,149,147,PFYRIUOVCJCWZZKYQ,21414.13
955,2025-08-06,1985,117,5T7Z40M2WHMTBERQY,6472.13
956,2025-02-04,1142,152,T7EMUSJ2PQ1S3JKU6,6242.92
957,2025-11-22,1110,74,VQ1YAOJFJ34XVJJL5,18601.1
958,2025-01-23,1952,41,8RL3LQROM49JMSVB5,15871.58
959,2026-03-26,678,9,ANGZQMORELPJD2XL6,14451.59
960,2026-01-23,471,170,T386T7CYSGI1BMU7T,25681.68
961,2026-01-18,1226,184,DZEEN0WZMHLBMJY47,24427.03
962,2025-06-13,1328,34,P76FM7QODPQW0NKV7,6096.2
963,2025-07-06,1733,189,8W92PUYP8BMS99HP5,16627.66
964,2025-02-17,1326,22,OC3VAQMZ6YWY84OAR,5493.95
965,2025-10-01,938,193,V8B91XWYWCUHXVLQE,17647.78
966,2025-08-28,188,92,DI0GMT39F8WXE26QZ,11353.32
967,2025-08-02,979,51,1UQEDL1OFMFPCCS92,9194.35
968,2025-12-17,383,7,IMTF4PX5SLOI8L7XR,7888.95
969,2025-07-28,1598,20,EDLGIL5EH2NVFLTOE,18199.96
970,2025-12-02,1360,119,PYGHC9BRSVC5EWWWN,19896.09
971,2025-09-24,788,139,XH1AAA6TSXGSN3736,26999.03
972,2025-11-05,1875,112,9FIBV54YZLIN3NV8T,33027.83
973,2026-03-23,316,34,EZRQGAW7D3G7WB12V,33283.49
974,2025-02-03,1620,165,T7PY6RRWDNYDO1R2Z,10294.48
975,2025-10-10,2,103,W98O803NGSW8HLWQQ,21039.39
976,2025-05-16,756,14,T5LKZSMX02Z8IHXZX,20968.19
977,2025-07-18,1548,100,8SMFYYJD6LUK95QD3,13215.71
978,2026-01-01,936,146,CCYMNKCRC52CKBTKM,6256.82
979,2025-06-07,1843,139,PCFZBLGFYISA68WKM,6334.58
980,2025-07-25,550,65,0DU010EAWK7BLUFMN,9403.83
981,2025-08-04,944,152,OB46JVK57OFEYCDYX,14777.45
982,2025-07-14,1693,157,WMJ4RGC77EFO1VNSP,6302.33
983,2025-11-05,1735,69,M7B2T9FH16HB4Q1JR,6598.18
984,2026-04-03,456,50,1B1W9E615AT1VMND7,12523.56
985,2025-03-08,697,104,37SSW2TJW4M9R7IQ3,6238.29
986,2025-07-01,383,137,KIP00QFFZ68EF7H4R,13018.34
987,2025-09-19,365,88,RAXUMQGZJR6YHC8KS,19856
988,2025-11-05,352,104,4I8S9XE1RA02W3SVI,6474.09
989,2026-04-04,1423,57,7UIEYSWTZ1UHWY0CK,22129.66
990,2026-02-19,1406,95,3NYZVI06J8ZN1IXSX,12164.61
991,2025-09-30,218,144,DQN9U39FO4FUDNALT,25490.53
992,2025-07-21,53,166,1O5B99WWJK6002OX8,31874.24
993,2025-06-30,33,157,LPFUON76FPFCYYYSF,7054.39
994,2026-02-14,1393,74,PWVS5D4NARSAD3DHP,30119.65
995,2025-01-18,398,79,9ADQXTN4AB9OV1IMW,14828.28
996,2025-12-26,1831,132,4WFDUSKDDR8PZ6ZPR,15508.52
997,2025-09-18,1227,124,97RAB22OCJUFBT656,6975.48
998,2026-03-17,1444,86,YIRPXKTW1P2UDU546,23538.75
999,2026-02-25,78,23,THYZV86ZIPTT6BFSW,11076.06
1000,2025-08-04,630,23,GQGK53QY3RZRL2GJO,35402.41
1001,2025-07-01,1695,84,09ULJ67U6XGZHNDGA,18290.79
1002,2025-04-13,750,159,TIJ7DRB6QJZDB07DE,16460.13
1003,2025-08-17,975,187,W37PGUSKR7QECAMVQ,17027.83
1004,2025-03-05,488,110,LGLT6ENNNWEZC3HSK,8151.29
1005,2025-01-23,1966,159,6A6HFX3Y515DRO24P,19535.67
1006,2026-04-02,1318,28,YTAMOLQWPPAKLM7AN,16428.11
1007,2025-02-02,1590,91,YDNQU28P20CUTQTXS,5836.49
1008,2025-03-18,1426,152,CR1IX14YVEUH20XQD,5594.46
1009,2026-03-18,270,194,NC5PL5QSUUS8AHBO7,11993.25
1010,2025-05-15,1730,132,A27ZHW7LB2002YWHF,29373.78
1011,2025-07-12,824,42,M4T9ZIX3JL7GOLGEY,14534.75
1012,2025-10-27,1658,199,QWHJTN0YF6S6OPEO9,11082.81
1013,2025-06-30,1770,198,ERQ56G8RQ29R8U47N,7444.84
1014,2026-02-05,922,138,OBIN3LS8LMWCV4D22,10785.21
1015,2025-03-26,1010,181,6X8MUPBJNTUBZDX38,7350.46
1016,2026-01-29,1830,172,JTLRXWW11M34Z9Y19,14976
1017,2025-11-12,865,94,D12Q65SF89O7VSYVP,7376.11
1018,2026-02-22,1460,158,XPYPG85LG0NS6XBK9,21473.32
1019,2025-06-19,1962,158,VQLI9PQ3T0ZQZE59X,36100.49
1020,2025-02-26,1664,178,HAU7E22HF6ZUZEYLI,26042.25
1021,2026-03-26,13,11,0NO78BWLQFMLSHVBY,6050.84
1022,2025-06-21,763,164,KTYKZ2QZTX34FLTM6,9416.13
1023,2025-02-21,1963,61,LNLQJHFLV0S8GUAT6,20163.1
1024,2026-03-13,1809,30,J8LC3XVFXPZPW4HA0,27153.51
1025,2025-02-19,427,2,QC6KCS3Q7951049ZJ,21518.48
1026,2025-02-01,1069,53,442VIPSU42QGFBVO9,23113.56
1027,2025-10-26,1512,47,17AQ8PSS53SUUF8XV,15544.58
1028,2025-06-09,1744,134,0BPWURCGN8MT9H9MF,31188.84
1029,2026-01-16,1005,37,8WT0NSNKW0KYZN2OS,14634.21
1030,2026-01-03,1919,57,YIK3Y7WCN0GAOJI21,11779.52
1031,2025-08-28,1474,75,VFBV9KMZH32K9SEEG,28648.77
1032,2025-01-18,266,94,PJNNRW6XKWFH7ELE6,6419.93
1033,2026-01-10,344,95,7JGQQQ75CEAHL6P3F,20209.02
1034,2025-02-19,1077,56,WWD16694M4J4IZASW,9806.22
1035,2026-01-12,1113,28,EZTRVBO9IYWH6WDGD,16953.49
1036,2026-03-19,129,33,O99PT5RUUMIC17XBE,16898.1
1037,2026-04-09,1723,166,TNC9SNU4TEVGHOWO5,13706.82
1038,2025-02-14,773,190,0ZV4R2260TW5CJA27,17051.34
1039,2025-10-08,502,107,KDYBDGG3TKKP3Q1AP,9419.49
1040,2025-04-29,1470,142,HJZD0XIKW8S31JRCU,27563.02
1041,2025-10-14,339,197,QCRYN1H8HALEBY56P,8178.9
1042,2026-01-11,179,171,6BN3I0MKZRYL2MEHT,15955.05
1043,2025-04-17,1843,90,FII4L69FDP9UTUVHE,17707.35
1044,2025-10-29,1286,69,8Y5Y6TB6IC0BLBRNG,25850.45
1045,2026-04-01,1170,9,RWGGSA37RJD7HUDB4,23829.85
1046,2025-10-03,1673,199,F9D0CYD5ZYYWGOQ6N,6833.8
1047,2025-09-04,784,169,VTNFY69FNBLB1Y3BY,17040.13
1048,2025-08-03,109,141,IWM84J25FK5DSJSRS,12816.12
1049,2025-03-17,1322,121,WAXTFP4K2HV72SIH1,25602.91
1050,2026-01-01,441,51,K5SO783M3RXZXPZFO,17670.03
1051,2026-01-22,445,145,SW6E0I99XB0MS9Y8T,10179.71
1052,2025-04-20,1960,8,0D6QWHX8D26H5CWKN,19119.09
1053,2025-11-01,1863,158,3E1RQFQAR0M7ZWB9G,20476.53
1054,2025-04-12,1957,26,LNU9NVJL63GDASHAR,28348.82
1055,2025-12-08,621,61,CVL2X0LTFTE5TFE6J,15064.38
1056,2025-06-30,1338,94,PADOLFNT821M0498H,22655.52
1057,2026-02-23,1183,139,044TQS6TAIUHZKQWA,10293.59
1058,2025-08-16,251,126,EMT33YTYFBK6XKJ8H,9594.13
1059,2026-01-30,1808,127,CGP7FERF9PH2546MN,19259.12
1060,2025-06-12,507,6,IXJDOR4ERANUWH9IO,15113.4
1061,2025-11-06,1661,199,I9ODPT7PTLD0FYYRT,19269.66
1062,2026-01-21,239,47,T8S3AXTZDNP2EBRM0,14449.22
1063,2026-03-13,1737,150,P5ILWR0BMRGV3BWLW,10555.29
1064,2025-11-03,358,113,MUQL23ZXBZAYME5RN,10163.62
1065,2025-07-03,505,171,66X7NZCSZ2ZNROUAK,24414.85
1066,2026-02-07,1080,128,9DGKSWF1IHFLRZ1HJ,19750.91
1067,2025-03-22,306,8,F4JHSDT9EJMNIFP7D,13075.77
1068,2025-03-06,276,94,IZ12JQDE2K4FNVCC2,15403.41
1069,2025-02-11,1123,49,XAGATUO96T1VVRKZM,25056.79
1070,2025-02-06,544,195,KPTA8H4NSGVQGU52Q,5506.9
1071,2026-03-06,1925,176,ME9V5CMV2LHK18FG1,24605.5
1072,2025-10-01,1769,146,Z0Y5WH26SOUTRLB05,13804.41
1073,2026-01-04,1516,185,QKPN2ODRIQ6KVUI33,23151.05
1074,2025-12-22,1054,92,7PE4JTEPLBLJQ1J9G,10563.19
1075,2025-02-15,1636,193,J182Y2AM2M1D3CMGS,21296.24
1076,2026-02-12,83,52,AC3B4LK56MER99E11,24705.36
1077,2025-06-18,484,100,DHRKGI684I5XBYIWR,5694.63
1078,2025-03-12,943,18,ZWNZCJS7ST5RPPGUK,5752.78
1079,2025-05-02,1786,187,QAIBDLAOJV8KRJC7X,6061.05
1080,2026-04-04,192,6,RNQA880662ATYSK7Z,6098.9
1081,2026-02-17,1899,187,D3OFHVHNVRWWBP0EO,18459.33
1082,2025-06-19,408,123,CUHYCOO09YB5SN6YO,9230.53
1083,2026-01-26,1048,50,6J0USRLT5IJD7DSSY,21564.74
1084,2025-04-25,1868,2,HNME4CZSI97CQP968,7785.63
1085,2025-11-14,1024,24,SFDU8QOPXOI77AELB,20543.23
1086,2025-03-30,815,13,QL82S72CB2E9XF67D,24516.78
1087,2025-03-15,425,41,WNOO4J4SGJDFYCU4D,22384.48
1088,2026-01-08,1967,118,1WRAF5880ZK34SBW9,23400.92
1089,2026-02-13,1528,173,CR13XD64PASENGAER,15849.61
1090,2025-07-29,825,27,SNZ70T82VRDXKKZ3S,29156.67
1091,2025-03-17,1265,185,T7JA0KGY0MYKYWQQE,17718.41
1092,2026-01-20,703,170,55JJGXUJWDQSS5VVS,11136.77
1093,2026-02-08,897,64,LQAHZDA9Q1UOITA2H,26381.1
1094,2026-01-23,439,10,F04I50X1FEQ1CKSBS,10969.11
1095,2025-07-06,427,138,86M9VFXMXFXPY8B5P,12218.38
1096,2025-09-05,1333,171,7HE4ISTEA946Z9IV9,13785.04
1097,2025-10-08,213,39,9R61JMFDPTMB3BW08,30173.59
1098,2025-03-07,185,73,MKRU7LVJ5A9ZW35FP,6968.14
1099,2025-07-06,1761,3,IFA2E94M2VWKZ92XX,21081.99
1100,2025-03-21,36,152,I0TEX6C56LVF8OG1C,8161.3
1101,2025-07-13,1478,98,U37SB2JUJJDQ125HH,10400.91
1102,2026-03-05,1520,189,ESTJBQO7LSK4LUDHL,14038.76
1103,2025-05-04,1466,171,RDRPXLR9Q02BL068F,24743.36
1104,2026-01-05,1195,128,JA9M9MD94MSXTJVN9,18923.29
1105,2025-05-12,1985,117,5MU2GL7DZHBM1C3HV,11819.84
1106,2025-04-22,869,92,JP7J7JB29VM0DW8EP,11291.12
1107,2025-07-21,794,79,JBVICW4U2QAVWL1QH,17022.37
1108,2026-03-24,56,67,1G5GI14GIEBPHX21M,14635.26
1109,2026-02-17,320,7,F1BE3I54JFZI8AIE5,26082.56
1110,2025-02-11,866,32,VJTT1REDA71QDDPQG,18571.12
1111,2025-09-17,473,143,2WXLCWKKZJNRCO1CU,21555.7
1112,2025-11-17,1269,16,PCPK2B5CFK58IYAU5,10932.08
1113,2025-08-21,1766,152,2G8AH011D0F4ASK3V,5579.14
1114,2025-03-20,1762,73,MISKT4JI3180WRZIS,7193.78
1115,2025-07-09,655,67,EW6IKAD7FDPOLKBRI,8904.93
1116,2026-04-09,1402,162,06YO1PTSQB3ZYVTQR,23731.25
1117,2026-01-13,1775,74,YLBTU8ZZCRS3UZ7YU,23684.32
1118,2025-01-23,1262,93,M16OF0NNJ2R5NKNA3,18226.58
1119,2026-02-12,1311,116,N480WRU0V9VT3FH4O,25864.34
1120,2025-11-29,133,95,DSAWLQR41IQPFVX7J,17009.63
1121,2025-07-12,762,73,BR1REN3V80V30YLCX,10083.31
1122,2025-05-21,515,123,U2QNUCKCE94C7XNTW,36274.63
1123,2025-09-08,890,1,07IN5ACA0A4RPQHB0,8386.67
1124,2026-02-27,1605,132,XNQRYX000LSBOZKO0,10876.92
1125,2026-01-27,1624,106,I0H7S65J8RSKV92FQ,6047.75
1126,2025-03-02,1002,42,FZME87JV30294Y0SA,12345.45
1127,2025-10-20,27,133,ELV3LM6MUP6NJKQ45,13624.36
1128,2025-09-01,220,38,NZ4ZBAULQOLEKZQGL,23969.16
1129,2025-07-09,1443,16,HG8H584BRJZ9DLOC2,11693.59
1130,2025-08-12,928,27,FZ08CMR4JU6LPQ1TG,6995.65
1131,2026-01-14,470,86,F6SRE5LYNI3NHNSHR,17599.08
1132,2026-04-05,590,93,5DC31W9L82Z3YZ44B,25860.69
1133,2025-06-05,1008,77,XKYEMC11LHS98XUZ8,16607.05
1134,2025-03-14,1442,51,PARDPDX3HLFQW611F,21006.52
1135,2025-08-25,373,90,P42ZANOUPZ2B49NQ0,9317.99
1136,2025-12-27,728,115,GZ260MICVUZ7OPQVI,18788.4
1137,2025-05-24,1017,8,1GCUYDED1LZ445566,37241.48
1138,2025-12-24,1646,199,SQ40AJNMNA7DHVQSP,7006.77
1139,2026-03-12,1659,113,5LBMK02U05S6HI4EK,29512.69
1140,2025-08-26,1822,101,2A376WPO3X7MBN163,7338.36
1141,2025-02-24,724,150,09C7GN66WL3JVZT90,22945.6
1142,2026-01-08,1749,122,01C3II1MELK5P3SOB,23977.23
1143,2025-05-31,826,107,6UERDB08XGY3G5FC6,15822.53
1144,2025-07-03,1284,151,4MZKWSC0P5HCV6VUQ,30411.61
1145,2026-02-26,239,13,0T66RRLK0RGGR1U36,27591.67
1146,2025-12-22,958,32,YUJUM2DMS7KFY0LIY,24608.93
1147,2025-12-16,538,150,FUJ5P60BFT948C9DP,34529.7
1148,2025-10-24,140,184,W9RHAG2H4G5KTEHWL,29277.52
1149,2026-01-12,1293,179,0C1Q2UDF7KH213PW0,8746.32
1150,2025-06-25,511,171,Q40DDYDQ6NC9XB9GU,15618.08
1151,2025-05-25,1251,156,BF53C6OIAA9P73DMU,6615.41
1152,2025-06-16,1325,154,FU4SIAG34VJ6PIOZ5,6410.3
1153,2026-02-20,1242,136,XM20DYCF17LSFBX4Q,13614.05
1154,2025-08-27,1404,31,XFLU878DK0QYGBTQN,23843.87
1155,2025-11-19,1140,192,J68I6JOF3DV0IZJWI,13032.18
1156,2025-07-29,1957,26,W4AMM2HRQDRXKK6Z2,18926.26
1157,2025-06-10,1951,13,MJ67P6UEAO844YP5T,26938.27
1158,2025-05-31,509,60,M1V9WGF8CZN5UA4FS,25911
1159,2025-06-29,895,47,BVE9W4XD4QY9NTNLG,12742.51
1160,2025-12-23,1211,153,O3EYGI5TQ7DBSAWTB,11535.45
1161,2025-03-14,1251,115,RSR1OHS5JNK3C8EXX,16386.88
1162,2026-03-12,1866,68,4IC7ADUZE1N396M3X,7648.73
1163,2025-12-19,286,7,YQTV7ZP0LQDQPWVQI,12243.44
1164,2025-09-07,1679,139,WOQL5TQ4T7LMSBM7H,12317.18
1165,2025-08-13,113,41,0WSWE1IQKO4VB21KD,23847.87
1166,2025-01-29,1292,170,N6J85A8Z7IO1EOBRM,15421.38
1167,2026-03-26,1907,140,J0SEJX7OOTCSCCIFT,8447.09
1168,2025-02-26,482,95,44C527DRKC2MK52US,9604.78
1169,2025-11-03,1051,153,UI8A3YOKO1XHFZGGP,14103.41
1170,2026-02-18,1198,115,JATT9UUUD2FTEVRTY,21152.82
